,genres
34148,"['TV Movie', 'Thriller', 'Animation', 'Crime', 'Drama', 'Fantasy']"
34149,"['Comedy', 'Romance']"
34150,['Animation']
34151,"['Drama', 'Comedy']"
34152,['Comedy']
34153,"['Comedy', 'Romance']"
34154,"['Action', 'Drama', 'History', 'Thriller']"
34155,"['Animation', 'Action', 'Thriller', 'Crime', 'Science Fiction']"
34156,['Documentary']
34157,['Documentary']
34158,"['Drama', 'Mystery', 'Horror', 'Thriller']"
34159,"['TV Movie', 'Drama', 'Family']"
34160,"['Drama', 'Documentary']"
34161,"['Thriller', 'Drama']"
34162,"['Comedy', 'Drama']"
34163,"['Comedy', 'Drama']"
34164,['Mystery']
34165,"['Fantasy', 'Animation', 'Comedy', 'Family']"
34166,"['Documentary', 'Music']"
34167,"['Drama', 'Thriller']"
34168,['Thriller']
34169,['Drama']
34170,['Western']
34171,"['Drama', 'Crime', 'Mystery']"
34172,['Fantasy']
34173,['Drama']
34174,['Western']
34175,"['Drama', 'War']"
34176,"['Action', 'Adventure', 'Mystery', 'Science Fiction']"
34177,"['Adventure', 'Fantasy', 'Action', 'Science Fiction', 'Foreign']"
34178,['Comedy']
34179,['Documentary']
34180,"['Adventure', 'Comedy', 'Mystery']"
34181,"['Romance', 'Comedy']"
34182,['Comedy']
34183,"['History', 'Drama']"
34184,"['Fantasy', 'Horror']"
34185,"['Family', 'Adventure', 'Comedy']"
34186,['Horror']
34187,['Drama']
34188,['Drama']
34189,['Drama']
34190,['Drama']
34191,"['Thriller', 'Drama']"
34192,"['Crime', 'Drama', 'Mystery', 'Romance']"
34193,['Comedy']
34194,['Drama']
34195,"['Drama', 'Mystery']"
34196,['Documentary']
34197,"['Comedy', 'Mystery']"
34198,['Drama']
34199,['Thriller']
34200,"['Drama', 'Comedy', 'Romance', 'Foreign']"
34201,"['Foreign', 'Thriller']"
34202,['Comedy']
34203,['Romance']
34204,"['Drama', 'Foreign']"
34205,"['Drama', 'Foreign', 'Action', 'Crime']"
34206,"['Romance', 'Drama']"
34207,"['Foreign', 'Comedy', 'Drama']"
34208,['Comedy']
34209,"['Drama', 'Family', 'Adventure']"
34210,"['History', 'Drama']"
34211,"['Drama', 'Action', 'Crime']"
34212,['Documentary']
34213,"['Drama', 'Romance', 'Family']"
34214,['War']
34215,['Comedy']
34216,"['Action', 'Drama', 'Thriller']"
34217,"['Comedy', 'Drama', 'Music', 'Romance']"
34218,"['Thriller', 'Comedy']"
34219,['Documentary']
34220,"['Drama', 'Romance']"
34221,"['Action', 'Drama', 'War']"
34222,['Drama']
34223,['Documentary']
34224,"['Drama', 'History']"
34225,"['Romance', 'Drama']"
34226,"['Action', 'Comedy', 'Science Fiction']"
34227,['Comedy']
34228,['Documentary']
34229,"['TV Movie', 'Music']"
34230,['Documentary']
34231,"['Comedy', 'Drama', 'Romance']"
34232,"['Drama', 'Foreign', 'Romance']"
34233,"['Drama', 'Fantasy', 'War']"
34234,"['Drama', 'War']"
34235,"['Drama', 'Horror', 'Thriller']"
34236,"['Crime', 'Drama']"
34237,"['Action', 'Science Fiction', 'Thriller']"
34238,"['Drama', 'Music']"
34239,"['Action', 'Adventure', 'Drama']"
34240,"['Action', 'Thriller']"
34241,['Fantasy']
34242,"['Adventure', 'Drama']"
34243,['Drama']
34244,"['Action', 'Drama']"
34245,"['Drama', 'Romance']"
34246,"['Thriller', 'Science Fiction', 'Drama']"
34247,"['Action', 'Crime', 'Thriller']"
34248,"['Animation', 'Adventure', 'Family', 'Comedy']"
34249,"['War', 'Comedy']"
34250,"['Thriller', 'Drama']"
34251,['Drama']
34252,"['Comedy', 'Romance']"
34253,"['Action', 'Comedy']"
34254,"['Romance', 'Drama']"
34255,"['Drama', 'TV Movie', 'Crime', 'Mystery']"
34256,['Documentary']
34257,['Thriller']
34258,['Comedy']
34259,"['Adventure', 'Comedy', 'History', 'Romance']"
34260,['Comedy']
34261,['Comedy']
34262,"['Crime', 'Thriller']"
34263,['Comedy']
34264,['Comedy']
34265,['Drama']
34266,['Comedy']
34267,['Documentary']
34268,['Horror']
34269,"['Comedy', 'Drama']"
34270,"['Documentary', 'Music']"
34271,"['Drama', 'War']"
34272,"['Adventure', 'Animation', 'Family']"
34273,"['Comedy', 'Romance']"
34274,"['Science Fiction', 'Drama']"
34275,"['Documentary', 'Drama']"
34276,['Documentary']
34277,['Drama']
34278,['Thriller']
34279,"['Comedy', 'Drama', 'Romance']"
34280,"['Drama', 'War']"
34281,['Comedy']
34282,['Documentary']
34283,['Music']
34284,"['Horror', 'Music']"
34285,"['Music', 'Horror']"
34286,['Horror']
34287,['Thriller']
34288,['Documentary']
34289,['Documentary']
34290,['Drama']
34291,"['Drama', 'Comedy']"
34292,"['Drama', 'Fantasy', 'Romance']"
34293,"['Romance', 'Action']"
34294,"['Adventure', 'Action']"
34295,['Comedy']
34296,"['Adventure', 'Drama']"
34297,['Mystery']
34298,"['Drama', 'Crime']"
34299,['Documentary']
34300,['Drama']
34301,"['Drama', 'Adventure', 'Crime']"
34302,"['Drama', 'Romance', 'Science Fiction']"
34303,"['Comedy', 'Drama']"
34304,"['Comedy', 'Romance']"
34305,"['Drama', 'Fantasy']"
34306,"['Music', 'Drama']"
34307,['Horror']
34308,"['Drama', 'Thriller']"
34309,['Drama']
34310,['Science Fiction']
34311,"['History', 'Drama']"
34312,['Documentary']
34313,['Documentary']
34314,['Documentary']
34315,['Drama']
34316,['Comedy']
34317,"['Comedy', 'Crime', 'Drama', 'Romance']"
34318,['Thriller']
34319,"['Drama', 'Comedy']"
34320,['Drama']
34321,['Drama']
34322,"['Comedy', 'Romance']"
34323,"['Thriller', 'Drama', 'History']"
34324,['Drama']
34325,"['Comedy', 'Romance']"
34326,['Comedy']
34327,"['Romance', 'Comedy']"
34328,['Thriller']
34329,"['Thriller', 'Documentary']"
34330,"['Action', 'Adventure', 'Fantasy']"
34331,['Comedy']
34332,['Comedy']
34333,"['TV Movie', 'Drama']"
34334,"['Foreign', 'Thriller']"
34335,['Drama']
34336,"['Adventure', 'Animation', 'Family', 'Fantasy']"
34337,['Documentary']
34338,"['Drama', 'Horror', 'Thriller', 'Action']"
34339,"['Horror', 'Comedy']"
34340,"['Action', 'Foreign']"
34341,['Drama']
34342,['Drama']
34343,"['Action', 'Drama', 'Comedy', 'Romance']"
34344,"['Drama', 'Romance']"
34345,['Family']
34346,"['Foreign', 'Thriller']"
34347,"['Drama', 'Romance']"
34348,"['Action', 'Drama', 'Foreign']"
34349,['Comedy']
34350,"['Action', 'Thriller', 'Mystery']"
34351,"['Fantasy', 'Thriller', 'Horror', 'Science Fiction']"
34352,"['Horror', 'Thriller']"
34353,"['Drama', 'Horror', 'Mystery', 'Thriller']"
34354,['Documentary']
34355,['Comedy']
34356,['Thriller']
34357,['Comedy']
34358,['Comedy']
34359,"['Crime', 'Drama', 'Mystery']"
34360,"['Adventure', 'Thriller']"
34361,"['Horror', 'Science Fiction']"
34362,"['Horror', 'Science Fiction', 'Thriller']"
34363,"['Comedy', 'Horror']"
34364,"['Science Fiction', 'Horror']"
34365,['Drama']
34366,"['Comedy', 'Drama', 'Family']"
34367,"['Animation', 'Drama']"
34368,['Documentary']
34369,"['Horror', 'Science Fiction']"
34370,"['Horror', 'Thriller']"
34371,"['Action', 'Horror', 'Thriller', 'Science Fiction']"
34372,"['Horror', 'Science Fiction']"
34373,"['Horror', 'Science Fiction', 'Adventure', 'Thriller']"
34374,"['Action', 'Adventure', 'Horror', 'Thriller']"
34375,['Horror']
34376,['Drama']
34377,['Horror']
34378,['Animation']
34379,['Drama']
34380,"['History', 'Drama']"
34381,['Drama']
34382,['Drama']
34383,"['Horror', 'Fantasy']"
34384,"['Drama', 'Action']"
34385,"['Horror', 'Thriller']"
34386,"['Fantasy', 'Horror', 'Thriller']"
34387,"['Horror', 'Mystery', 'Thriller']"
34388,['Horror']
34389,"['Horror', 'Thriller']"
34390,"['Drama', 'Crime']"
34391,"['Comedy', 'Fantasy']"
34392,['Horror']
34393,"['Drama', 'Crime']"
34394,['Documentary']
34395,"['Crime', 'Drama']"
34396,"['Drama', 'Thriller', 'Romance']"
34397,"['Drama', 'Family']"
34398,"['Music', 'Comedy', 'Drama']"
34399,"['Animation', 'Family', 'Comedy']"
34400,"['Drama', 'Action', 'Comedy']"
34401,"['Comedy', 'Crime']"
34402,"['Drama', 'Foreign']"
34403,"['Comedy', 'Romance']"
34404,['Comedy']
34405,['Comedy']
34406,['Documentary']
34407,"['Family', 'Animation', 'Adventure']"
34408,"['Documentary', 'History']"
34409,['Horror']
34410,"['Crime', 'Action', 'Comedy']"
34411,"['Comedy', 'TV Movie', 'Animation', 'Science Fiction']"
34412,"['Drama', 'Fantasy', 'Mystery', 'Romance']"
34413,"['Animation', 'Fantasy', 'Horror']"
34414,"['Horror', 'Comedy']"
34415,['Action']
34416,"['Action', 'Drama', 'History']"
34417,"['Drama', 'Comedy', 'Thriller', 'Romance', 'Foreign']"
34418,"['Drama', 'Animation', 'Fantasy']"
34419,"['Romance', 'Drama']"
34420,"['Drama', 'Comedy', 'Romance', 'Foreign']"
34421,"['Action', 'Drama']"
34422,"['Drama', 'Family', 'Foreign']"
34423,['Comedy']
34424,"['Comedy', 'Foreign']"
34425,['Comedy']
34426,['Comedy']
34427,"['Drama', 'Science Fiction']"
34428,['Comedy']
34429,['Drama']
34430,"['Documentary', 'Music']"
34431,['Comedy']
34432,['Drama']
34433,"['Animation', 'Family']"
34434,['Drama']
34435,"['Drama', 'Horror']"
34436,"['Comedy', 'Family']"
34437,"['Drama', 'Romance']"
34438,"['Action', 'Thriller']"
34439,['Documentary']
34440,"['Documentary', 'Music']"
34441,"['Family', 'Drama']"
34442,"['Drama', 'Family']"
34443,['Documentary']
34444,"['Romance', 'Drama']"
34445,"['Romance', 'Comedy']"
34446,['Western']
34447,['Horror']
34448,"['Documentary', 'History', 'Thriller']"
34449,"['Drama', 'Horror', 'Thriller']"
34450,['Drama']
34451,"['Thriller', 'Drama']"
34452,"['Adventure', 'Drama']"
34453,['Drama']
34454,"['Comedy', 'Drama']"
34455,['Comedy']
34456,"['Family', 'Animation']"
34457,['Drama']
34458,['Drama']
34459,['Action']
34460,['Documentary']
34461,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']"
34462,['Documentary']
34463,"['Action', 'Adventure', 'Science Fiction']"
34464,"['Action', 'Science Fiction']"
34465,"['TV Movie', 'Science Fiction', 'Action']"
34466,"['Horror', 'Science Fiction', 'Action']"
34467,"['Comedy', 'Crime', 'Romance']"
34468,['Documentary']
34469,"['Adventure', 'Romance']"
34470,"['Western', 'Documentary']"
34471,"['Music', 'Drama']"
34472,['Documentary']
34473,['Comedy']
34474,['Drama']
34475,['Drama']
34476,"['Horror', 'Science Fiction', 'Thriller']"
34477,"['Adventure', 'Documentary']"
34478,['Thriller']
34479,"['Adventure', 'Thriller', 'Drama']"
34480,"['Drama', 'Thriller']"
34481,"['Action', 'Thriller']"
34482,"['Drama', 'Horror']"
34483,"['Drama', 'Comedy', 'Romance']"
34484,"['Romance', 'Drama', 'Action']"
34485,"['Action', 'Thriller', 'Foreign']"
34486,"['Thriller', 'Action', 'Romance']"
34487,"['Drama', 'Foreign', 'Crime']"
34488,['Horror']
34489,"['Documentary', 'Foreign']"
34490,"['Horror', 'Foreign']"
34491,['Drama']
34492,"['Action', 'Drama', 'Crime', 'Thriller']"
34493,['Drama']
34494,"['Action', 'Drama']"
34495,['Family']
34496,['Documentary']
34497,['Animation']
34498,"['Drama', 'Foreign', 'Romance']"
34499,['Action']
34500,"['Thriller', 'Drama', 'Romance']"
34501,"['Drama', 'Romance', 'Foreign', 'Music', 'Mystery']"
34502,"['Thriller', 'Horror']"
34503,"['Drama', 'Action', 'Romance', 'Foreign']"
34504,"['Action', 'Drama']"
34505,"['Drama', 'Action', 'Foreign']"
34506,"['Adventure', 'Action', 'Drama']"
34507,"['Drama', 'Foreign']"
34508,"['Drama', 'Foreign']"
34509,"['Action', 'Drama', 'Romance']"
34510,"['Drama', 'Action']"
34511,"['Drama', 'Foreign', 'Romance']"
34512,"['Thriller', 'Foreign']"
34513,['Documentary']
34514,['Documentary']
34515,['Documentary']
34516,['Documentary']
34517,['Documentary']
34518,['Documentary']
34519,"['Romance', 'Drama']"
34520,['Comedy']
34521,['Thriller']
34522,"['Comedy', 'Animation', 'Adventure']"
34523,"['Romance', 'Comedy', 'Drama']"
34524,"['Music', 'Documentary']"
34525,"['Documentary', 'Music']"
34526,"['Music', 'Documentary']"
34527,"['Crime', 'Documentary', 'Action']"
34528,"['Fantasy', 'Comedy', 'Drama']"
34529,"['Comedy', 'Adventure']"
34530,"['Drama', 'Adventure', 'Comedy']"
34531,"['Science Fiction', 'Action', 'Horror']"
34532,"['Horror', 'Science Fiction']"
34533,"['Western', 'Drama']"
34534,"['Action', 'Foreign', 'Thriller']"
34535,"['Drama', 'Comedy', 'Romance', 'Foreign']"
34536,['Comedy']
34537,['Romance']
34538,"['Action', 'Drama', 'History']"
34539,"['Drama', 'Comedy', 'Romance']"
34540,"['Drama', 'Comedy', 'Science Fiction', 'Family', 'Foreign']"
34541,['Horror']
34542,"['Foreign', 'Thriller']"
34543,['Thriller']
34544,['Documentary']
34545,['Thriller']
34546,"['Drama', 'Horror', 'Thriller', 'Science Fiction', 'Romance', 'Foreign']"
34547,['Comedy']
34548,['Drama']
34549,['Drama']
34550,"['Drama', 'Fantasy']"
34551,"['Documentary', 'Drama']"
34552,['Drama']
34553,['Thriller']
34554,"['Drama', 'Comedy', 'Romance', 'Foreign']"
34555,"['Action', 'Crime', 'Foreign', 'Thriller']"
34556,"['Drama', 'Thriller', 'Crime', 'Foreign']"
34557,['Drama']
34558,"['Drama', 'Action']"
34559,"['Drama', 'Music', 'Mystery']"
34560,"['Drama', 'Foreign']"
34561,['Drama']
34562,['Drama']
34563,"['Romance', 'Drama']"
34564,"['Drama', 'Science Fiction']"
34565,"['Fantasy', 'Documentary', 'Drama']"
34566,['Documentary']
34567,"['War', 'Drama', 'History']"
34568,['Documentary']
34569,['Documentary']
34570,"['Comedy', 'Drama', 'Fantasy', 'Horror']"
34571,['Drama']
34572,"['Horror', 'Crime', 'Drama']"
34573,['Drama']
34574,['Drama']
34575,['Documentary']
34576,"['Romance', 'Comedy', 'Drama', 'Fantasy']"
34577,['Drama']
34578,['Documentary']
34579,['Documentary']
34580,['Drama']
34581,['Documentary']
34582,['Family']
34583,['Drama']
34584,"['Animation', 'Adventure', 'Family', 'Fantasy']"
34585,"['Science Fiction', 'Drama']"
34586,['Drama']
34587,"['Drama', 'Foreign']"
34588,['Drama']
34589,['Drama']
34590,['Drama']
34591,['Drama']
34592,['Drama']
34593,"['Drama', 'Foreign']"
34594,"['Horror', 'Thriller']"
34595,"['History', 'Documentary', 'Foreign']"
34596,"['Drama', 'Science Fiction']"
34597,['Drama']
34598,['Drama']
34599,"['Drama', 'Documentary']"
34600,['Documentary']
34601,['Drama']
34602,"['Fantasy', 'Documentary', 'Science Fiction', 'Family']"
34603,['Drama']
34604,"['Comedy', 'Drama']"
34605,"['Drama', 'TV Movie']"
34606,['Drama']
34607,"['Drama', 'Foreign']"
34608,['Drama']
34609,"['Foreign', 'Drama']"
34610,['Drama']
34611,"['Drama', 'Romance']"
34612,"['Comedy', 'Drama']"
34613,['Comedy']
34614,['Drama']
34615,['Drama']
34616,['Comedy']
34617,['Drama']
34618,['Drama']
34619,"['Animation', 'Music']"
34620,['Drama']
34621,['Drama']
34622,['Drama']
34623,"['Drama', 'Music', 'Fantasy', 'Romance']"
34624,['Drama']
34625,"['Science Fiction', 'Family', 'Animation']"
34626,"['Music', 'Drama', 'Fantasy']"
34627,['Drama']
34628,['Drama']
34629,['Drama']
34630,"['Comedy', 'Drama']"
34631,['Documentary']
34632,['Drama']
34633,['Drama']
34634,['Documentary']
34635,['Documentary']
34636,['Documentary']
34637,"['Science Fiction', 'Fantasy']"
34638,['Animation']
34639,['Comedy']
34640,['Drama']
34641,"['Drama', 'Foreign']"
34642,"['Drama', 'Romance', 'Thriller']"
34643,['Documentary']
34644,['Drama']
34645,"['Animation', 'Drama', 'Fantasy']"
34646,"['Documentary', 'Drama']"
34647,['Drama']
34648,['Drama']
34649,['Drama']
34650,['Drama']
34651,"['Drama', 'Romance', 'Fantasy']"
34652,['Drama']
34653,['Drama']
34654,['Documentary']
34655,"['Drama', 'Romance']"
34656,"['Drama', 'History']"
34657,['Drama']
34658,['Drama']
34659,['Drama']
34660,['Drama']
34661,['Drama']
34662,['Drama']
34663,"['Documentary', 'Music']"
34664,"['Science Fiction', 'Drama', 'Romance']"
34665,['Documentary']
34666,['Horror']
34667,"['Drama', 'Action', 'Thriller']"
34668,['Foreign']
34669,['Music']
34670,"['Romance', 'Drama']"
34671,['Documentary']
34672,"['Drama', 'Thriller']"
34673,['Drama']
34674,['Drama']
34675,"['Fantasy', 'Family']"
34676,['Documentary']
34677,['Documentary']
34678,"['War', 'Comedy', 'Drama', 'Fantasy']"
34679,['Drama']
34680,"['Fantasy', 'Music']"
34681,"['Drama', 'Horror', 'Thriller', 'Foreign']"
34682,"['Foreign', 'Family', 'Comedy', 'Adventure', 'Drama']"
34683,"['Drama', 'Comedy']"
34684,['Drama']
34685,['Horror']
34686,"['Music', 'Documentary']"
34687,['Drama']
34688,['Horror']
34689,['Drama']
34690,"['Family', 'Fantasy', 'Romance']"
34691,['Documentary']
34692,"['Drama', 'History']"
34693,['Drama']
34694,['Documentary']
34695,"['Romance', 'Drama']"
34696,['Drama']
34697,['Documentary']
34698,"['Family', 'Comedy', 'Music', 'Fantasy']"
34699,"['Drama', 'Science Fiction', 'Thriller']"
34700,['Drama']
34701,['Drama']
34702,['Drama']
34703,"['Animation', 'Fantasy']"
34704,['Drama']
34705,['Drama']
34706,"['Drama', 'Fantasy']"
34707,"['Drama', 'Comedy', 'Fantasy']"
34708,"['Romance', 'Drama']"
34709,"['Adventure', 'Family']"
34710,"['Comedy', 'Family', 'Music', 'Foreign']"
34711,"['Drama', 'Foreign']"
34712,"['Comedy', 'Family']"
34713,['Documentary']
34714,['Family']
34715,['Family']
34716,"['Comedy', 'Music']"
34717,"['Animation', 'Family']"
34718,"['Animation', 'Family']"
34719,"['Horror', 'Comedy']"
34720,['Documentary']
34721,['Drama']
34722,['Foreign']
34723,"['Documentary', 'Comedy']"
34724,"['Documentary', 'Foreign']"
34725,"['Western', 'Horror']"
34726,"['Comedy', 'Horror', 'Western']"
34727,['Horror']
34728,"['Horror', 'Mystery']"
34729,"['Drama', 'Action', 'Foreign']"
34730,['Comedy']
34731,"['Action', 'Crime']"
34732,['Comedy']
34733,['Drama']
34734,['Drama']
34735,"['Action', 'Drama', 'Crime', 'Comedy', 'Romance']"
34736,"['Action', 'Comedy', 'Crime']"
34737,"['Romance', 'Drama', 'War']"
34738,"['Horror', 'Drama']"
34739,['Horror']
34740,['Horror']
34741,['Horror']
34742,['Drama']
34743,"['Horror', 'Thriller', 'Mystery']"
34744,"['Horror', 'Science Fiction']"
34745,['Comedy']
34746,"['Thriller', 'Horror']"
34747,"['Crime', 'Horror']"
34748,"['Romance', 'Crime', 'Drama']"
34749,"['Fantasy', 'Family']"
34750,"['Action', 'Adventure']"
34751,"['Drama', 'Horror', 'Science Fiction']"
34752,"['Drama', 'Foreign', 'Romance']"
34753,['Action']
34754,"['Comedy', 'Drama', 'Romance']"
34755,"['Comedy', 'Crime']"
34756,"['Comedy', 'Thriller']"
34757,"['Drama', 'Foreign']"
34758,['Comedy']
34759,"['Drama', 'Action', 'Thriller', 'Foreign']"
34760,"['Action', 'Romance', 'Science Fiction', 'Thriller']"
34761,['Horror']
34762,['Drama']
34763,"['Drama', 'Foreign']"
34764,['Drama']
34765,['Documentary']
34766,"['Drama', 'Animation']"
34767,"['Comedy', 'Foreign']"
34768,['Drama']
34769,"['Family', 'Drama']"
34770,"['Romance', 'Drama']"
34771,"['Animation', 'Family']"
34772,"['Family', 'Drama']"
34773,"['Music', 'Drama']"
34774,['Drama']
34775,['Drama']
34776,['Drama']
34777,['Documentary']
34778,"['Comedy', 'Family']"
34779,"['Drama', 'Mystery', 'Romance']"
34780,['Documentary']
34781,['Documentary']
34782,"['Drama', 'Romance', 'Foreign']"
34783,"['Action', 'Romance']"
34784,"['Romance', 'Comedy', 'Family', 'Drama']"
34785,['Drama']
34786,"['Thriller', 'Science Fiction', 'Drama']"
34787,"['Drama', 'Foreign']"
34788,['Music']
34789,"['Animation', 'Comedy', 'Family', 'Fantasy']"
34790,"['Animation', 'Family']"
34791,"['Animation', 'Family', 'Fantasy']"
34792,"['Drama', 'Foreign']"
34793,['Drama']
34794,"['Thriller', 'Drama']"
34795,['Drama']
34796,"['Romance', 'Drama', 'Music']"
34797,['Drama']
34798,['Drama']
34799,"['Mystery', 'Thriller']"
34800,"['Crime', 'Drama', 'Thriller']"
34801,['Crime']
34802,"['Romance', 'Adventure', 'Drama']"
34803,['Drama']
34804,"['Documentary', 'Foreign']"
34805,['Documentary']
34806,"['Documentary', 'TV Movie']"
34807,"['Drama', 'Science Fiction']"
34808,"['Drama', 'Action']"
34809,['Drama']
34810,['Drama']
34811,['Drama']
34812,['Drama']
34813,['Documentary']
34814,"['Horror', 'Drama']"
34815,"['Thriller', 'Crime']"
34816,"['Action', 'Crime']"
34817,"['War', 'Drama']"
34818,['Documentary']
34819,"['Action', 'Science Fiction']"
34820,"['Action', 'Thriller', 'Foreign']"
34821,['Documentary']
34822,"['War', 'History', 'Drama']"
34823,['Animation']
34824,"['Family', 'Animation', 'Adventure']"
34825,['Horror']
34826,"['Drama', 'Action', 'Comedy', 'Romance']"
34827,"['Foreign', 'Thriller']"
34828,"['Drama', 'Foreign']"
34829,['Drama']
34830,"['Action', 'Thriller']"
34831,"['Action', 'Crime', 'Drama', 'Romance']"
34832,"['Music', 'Comedy', 'Romance']"
34833,"['Comedy', 'Drama']"
34834,"['Romance', 'Drama']"
34835,['Comedy']
34836,"['Drama', 'Romance']"
34837,"['Drama', 'Comedy', 'Romance']"
34838,"['Drama', 'Comedy', 'Romance']"
34839,"['Drama', 'Foreign', 'Romance']"
34840,"['Drama', 'Comedy', 'Romance']"
34841,['Comedy']
34842,"['Family', 'Comedy']"
34843,"['Drama', 'Foreign']"
34844,"['Foreign', 'Thriller']"
34845,['Comedy']
34846,"['Crime', 'Drama', 'Foreign', 'Romance']"
34847,['Drama']
34848,['Drama']
34849,['Documentary']
34850,"['Action', 'Comedy', 'Romance', 'Foreign']"
34851,['Drama']
34852,"['Foreign', 'Horror', 'Thriller']"
34853,"['Action', 'Drama', 'Romance', 'Thriller']"
34854,"['Drama', 'Foreign']"
34855,['Comedy']
34856,['Action']
34857,['Drama']
34858,"['Drama', 'Foreign', 'Romance']"
34859,['Documentary']
34860,['Documentary']
34861,['Drama']
34862,['Documentary']
34863,"['Drama', 'Romance']"
